t,G,F1,F2,F3
2529,0.002291,0.005002,null,null
2530,0.002292,0.005005,null,null
2531,0.002297,0.005031,null,null
2532,0.002292,0.005026,null,null
2533,0.002285,0.005012,null,null
2534,0.002292,0.005006,null,null
2535,0.002292,0.005,null,null
2536,0.002292,0.005009,null,null
2537,0.002294,0.005031,null,null
2538,0.002307,0.005007,null,null
2539,0.002291,0.005002,null,null
2540,0.002292,0.005005,null,null
2541,0.002308,0.005022,null,null
2542,0.002302,0.005015,null,null
2543,0.002292,0.005018,null,null
2544,0.002299,0.005002,null,null
2545,0.002296,0.004996,null,null
2546,0.002291,0.004978,null,null
2547,0.002293,0.005033,null,null
2548,0.002298,0.005008,null,null
2549,0.002303,0.005019,null,null
2550,0.002301,0.00503,null,null
2551,0.002308,0.005022,null,null
2552,0.002302,0.005015,null,null
2553,0.002292,0.005018,null,null
2554,0.002299,0.005002,null,null
2555,0.002296,0.004996,null,null
2556,0.002291,0.004978,null,null
2557,0.002293,0.005033,null,null
2558,0.002298,0.005008,null,null
2559,0.002303,0.005019,null,null
2560,0.002301,0.00503,null,null
2561,0.002295,0.005027,null,null
2562,0.002296,0.005027,null,null
2563,0.002293,0.004997,null,null
2564,0.002305,0.004996,null,null
2565,0.002293,0.005,null,null
2566,0.002286,0.005018,null,null
2567,0.002295,0.005014,null,null
2568,0.002299,0.005014,null,null
2569,0.002293,0.005019,null,null
2570,0.002299,0.005006,null,null
2571,0.002295,0.005027,null,null
2572,0.002296,0.005027,null,null
2573,0.002293,0.004997,null,null
2574,0.002305,0.004996,null,null
2575,0.002293,0.005,null,null
2576,0.002286,0.005018,null,null
2577,0.002295,0.005014,null,null
2578,0.002299,0.005014,null,null
2579,0.002293,0.005019,null,null
2580,0.002299,0.005006,null,null
2581,0.002295,0.00503,null,null
2582,0.002295,0.005009,null,null
2583,0.002298,0.00499,null,null
2584,0.002297,0.005016,null,null
2585,0.002292,0.005012,null,null
2586,0.00229,0.005004,null,null
2587,0.002287,0.005017,null,null
2588,0.002288,0.004989,null,null
2589,0.002301,0.004979,null,null
2590,0.002298,0.005009,null,null
2591,0.002295,0.00503,null,null
2592,0.002295,0.005009,null,null
2593,0.002298,0.00499,null,null
2594,0.002297,0.005016,null,null
2595,0.002292,0.005012,null,null
2596,0.00229,0.005004,null,null
2597,0.002287,0.005017,null,null
2598,0.002288,0.004989,null,null
2599,0.002301,0.004979,null,null
2600,0.002298,0.005009,null,null
2601,0.002292,0.005017,null,null
2602,0.002282,0.005027,null,null
2603,0.002289,0.004999,null,null
2604,0.002294,0.005014,null,null
2605,0.002286,0.005022,null,null
2606,0.002292,0.005008,null,null
2607,0.002278,0.005016,null,null
2608,0.002292,0.005005,null,null
2609,0.002301,0.00501,null,null
2610,0.002289,0.005031,null,null
2611,0.002292,0.005017,null,null
2612,0.002282,0.005027,null,null
2613,0.002289,0.004999,null,null
2614,0.002294,0.005014,null,null
2615,0.002286,0.005022,null,null
2616,0.002292,0.005008,null,null
2617,0.002278,0.005016,null,null
2618,0.002292,0.005005,null,null
2619,0.002301,0.00501,null,null
2620,0.002289,0.005031,null,null
2621,0.002304,0.005013,null,null
2622,0.002307,0.004999,null,null
2623,0.002309,0.005022,null,null
2624,0.002297,0.004999,null,null
2625,0.002294,0.005016,null,null
2626,0.002293,0.004991,null,null
2627,0.002295,0.005004,null,null
2628,0.002305,0.005038,null,null
2629,0.002301,0.005008,null,null
2630,0.002294,0.004997,null,null
2631,0.002304,0.005013,null,null
2632,0.002307,0.004999,null,null
2633,0.002309,0.005022,null,null
2634,0.002297,0.004999,null,null
2635,0.002294,0.005016,null,null
2636,0.002293,0.004991,null,null
2637,0.002295,0.005004,null,null
2638,0.002305,0.005038,null,null
2639,0.002301,0.005008,null,null
2640,0.002294,0.004997,null,null
2641,0.002294,0.005012,null,null
2642,0.002295,0.004988,null,null
2643,0.002296,0.005,null,null
2644,0.002305,0.005005,null,null
2645,0.002294,0.004999,null,null
2646,0.002303,0.004982,null,null
2647,0.002289,0.005044,null,null
2648,0.002303,0.005008,null,null
2649,0.002302,0.005016,null,null
2650,0.002299,0.005015,null,null
2651,0.002294,0.005012,null,null
2652,0.002295,0.004988,null,null
2653,0.002296,0.005,null,null
2654,0.002305,0.005005,null,null
2655,0.002294,0.004999,null,null
2656,0.002303,0.004982,null,null
2657,0.002289,0.005044,null,null
2658,0.002303,0.005008,null,null
2659,0.002302,0.005016,null,null
2660,0.002299,0.005015,null,null
2661,0.002301,0.005011,null,null
2662,0.002299,0.005032,null,null
2663,0.002293,0.004996,null,null
2664,0.002299,0.005,null,null
2665,0.002297,0.004986,null,null
2666,0.002299,0.004993,null,null
2667,0.002296,0.004992,null,null
2668,0.002296,0.005035,null,null
2669,0.002293,0.005005,null,null
2670,0.002309,0.005002,null,null
2671,0.002301,0.005011,null,null
2672,0.002299,0.005032,null,null
2673,0.002293,0.004996,null,null
2674,0.002299,0.005,null,null
2675,0.002297,0.004986,null,null
2676,0.002299,0.004993,null,null
2677,0.002296,0.004992,null,null
2678,0.002296,0.005035,null,null
2679,0.002293,0.005005,null,null
2680,0.002309,0.005002,null,null
2681,0.002304,0.005026,null,null
2682,0.002295,0.005002,null,null
2683,0.002299,0.005,null,null
2684,0.002296,0.005001,null,null
2685,0.002294,0.005019,null,null
2686,0.002298,0.005027,null,null
2687,0.002299,0.005036,null,null
2688,0.002288,0.004987,null,null
2689,0.002295,0.005038,null,null
2690,0.002298,0.005021,null,null
2691,0.002304,0.005026,null,null
2692,0.002295,0.005002,null,null
2693,0.002299,0.005,null,null
2694,0.002296,0.005001,null,null
2695,0.002294,0.005019,null,null
2696,0.002298,0.005027,null,null
2697,0.002299,0.005036,null,null
2698,0.002288,0.004987,null,null
2699,0.002295,0.005038,null,null
2700,0.002298,0.005021,null,null
2701,0.002295,0.004999,null,null
2702,0.002295,0.004997,null,null
2703,0.002299,0.004999,null,null
2704,0.002299,0.004988,null,null
2705,0.002291,0.004993,null,null
2706,0.002293,0.005025,null,null
2707,0.002296,0.005009,null,null
2708,0.002297,0.005,null,null
2709,0.002296,0.005034,null,null
2710,0.002303,0.005016,null,null
2711,0.002295,0.004999,null,null
2712,0.002295,0.004997,null,null
2713,0.002299,0.004999,null,null
2714,0.002299,0.004988,null,null
2715,0.002291,0.004993,null,null
2716,0.002293,0.005025,null,null
2717,0.002296,0.005009,null,null
2718,0.002297,0.005,null,null
2719,0.002296,0.005034,null,null
2720,0.002303,0.005016,null,null
2721,0.002296,0.004985,null,null
2722,0.002295,0.005019,null,null
2723,0.002293,0.005017,null,null
2724,0.002294,0.004993,null,null
2725,0.002292,0.005017,null,null
2726,0.002296,0.005053,null,null
2727,0.002294,0.005003,null,null
2728,0.002297,0.005019,null,null
2729,0.002293,0.00501,null,null
2730,0.002302,0.005014,null,null
2731,0.002296,0.004985,null,null
2732,0.002295,0.005019,null,null
2733,0.002293,0.005017,null,null
2734,0.002294,0.004993,null,null
2735,0.002292,0.005017,null,null
2736,0.002296,0.005053,null,null
2737,0.002294,0.005003,null,null
2738,0.002297,0.005019,null,null
2739,0.002293,0.00501,null,null
2740,0.002302,0.005014,null,null
2741,0.002294,0.005005,null,null
2742,0.002288,0.005022,null,null
2743,0.002305,0.005017,null,null
2744,0.002294,0.004992,null,null
2745,0.002295,0.004993,null,null
2746,0.002297,0.004994,null,null
2747,0.0023,0.005029,null,null
2748,0.002302,0.005028,null,null
2749,0.002296,0.005012,null,null
2750,0.002296,0.005021,null,null
2751,0.002294,0.005005,null,null
2752,0.002288,0.005022,null,null
2753,0.002305,0.005017,null,null
2754,0.002294,0.004992,null,null
2755,0.002295,0.004993,null,null
2756,0.002297,0.004994,null,null
2757,0.0023,0.005029,null,null
2758,0.002302,0.005028,null,null
2759,0.002296,0.005012,null,null
2760,0.002296,0.005021,null,null
2761,0.002281,0.004997,null,null
2762,0.00229,0.004991,null,null
2763,0.002294,0.005021,null,null
2764,0.002307,0.004995,null,null
2765,0.002294,0.005016,null,null
2766,0.002293,0.00499,null,null
2767,0.002303,0.005016,null,null
2768,0.002292,0.005003,null,null
2769,0.002299,0.005003,null,null
2770,0.002297,0.005004,null,null
2771,0.002281,0.004997,null,null
2772,0.00229,0.004991,null,null
2773,0.002294,0.005021,null,null
2774,0.002307,0.004995,null,null
2775,0.002294,0.005016,null,null
2776,0.002293,0.00499,null,null
2777,0.002303,0.005016,null,null
2778,0.002292,0.005003,null,null
2779,0.002299,0.005003,null,null
2780,0.002297,0.005004,null,null
2781,0.002302,0.00503,null,null
2782,0.002293,0.004987,null,null
2783,0.002294,0.005007,null,null
2784,0.002302,0.004993,null,null
2785,0.002302,0.005006,null,null
2786,0.002295,0.005022,null,null
2787,0.002297,0.005005,null,null
2788,0.002289,0.005009,null,null
2789,0.00229,0.005016,null,null
2790,0.0023,0.005015,null,null
2791,0.002302,0.00503,null,null
2792,0.002293,0.004987,null,null
2793,0.002294,0.005007,null,null
2794,0.002302,0.004993,null,null
2795,0.002302,0.005006,null,null
2796,0.002295,0.005022,null,null
2797,0.002297,0.005005,null,null
2798,0.002289,0.005009,null,null
2799,0.00229,0.005016,null,null
2800,0.0023,0.005015,null,null
2801,0.002296,0.004983,null,null
2802,0.002298,0.004984,null,null
2803,0.002293,0.005022,null,null
2804,0.002297,0.005007,null,null
2805,0.002295,0.004989,null,null
2806,0.00229,0.005022,null,null
2807,0.002285,0.004986,null,null
2808,0.0023,0.005004,null,null
2809,0.002304,0.00502,null,null
2810,0.002307,0.005002,null,null
2811,0.002296,0.004983,null,null
2812,0.002298,0.004984,null,null
2813,0.002293,0.005022,null,null
2814,0.002297,0.005007,null,null
2815,0.002295,0.004989,null,null
2816,0.00229,0.005022,null,null
2817,0.002285,0.004986,null,null
2818,0.0023,0.005004,null,null
2819,0.002304,0.00502,null,null
2820,0.002307,0.005002,null,null
2821,0.002293,0.004972,null,null
2822,0.002294,0.005017,null,null
2823,0.002294,0.005018,null,null
2824,0.002294,0.005018,null,null
2825,0.002301,0.005012,null,null
2826,0.002294,0.005011,null,null
2827,0.002299,0.005026,null,null
2828,0.002289,0.004997,null,null
2829,0.002289,0.004991,null,null
2830,0.002294,0.00502,null,null
2831,0.002293,0.004972,null,null
2832,0.002294,0.005017,null,null
2833,0.002294,0.005018,null,null
2834,0.002294,0.005018,null,null
2835,0.002301,0.005012,null,null
2836,0.002294,0.005011,null,null
2837,0.002299,0.005026,null,null
2838,0.002289,0.004997,null,null
2839,0.002289,0.004991,null,null
2840,0.002294,0.00502,null,null
2841,0.002301,0.005007,null,null
2842,0.002301,0.005018,null,null
2843,0.002296,0.00503,null,null
2844,0.002291,0.004991,null,null
2845,0.002294,0.004999,null,null
2846,0.002298,0.005035,null,null
2847,0.002295,0.005022,null,null
2848,0.002289,0.005014,null,null
2849,0.00229,0.004991,null,null
2850,0.002295,0.005016,null,null
2851,0.002301,0.005007,null,null
2852,0.002301,0.005018,null,null
2853,0.002296,0.00503,null,null
2854,0.002291,0.004991,null,null
2855,0.002294,0.004999,null,null
2856,0.002298,0.005035,null,null
2857,0.002295,0.005022,null,null
2858,0.002289,0.005014,null,null
2859,0.00229,0.004991,null,null
2860,0.002295,0.005016,null,null
2861,0.002292,0.005001,null,null
2862,0.002292,0.005002,null,null
2863,0.002297,0.005027,null,null
2864,0.002292,0.005005,null,null
2865,0.002283,0.004978,null,null
2866,0.002292,0.005014,null,null
2867,0.002288,0.005011,null,null
2868,0.00229,0.005007,null,null
2869,0.002298,0.005001,null,null
2870,0.002301,0.005025,null,null
2871,0.002292,0.005001,null,null
2872,0.002292,0.005002,null,null
2873,0.002297,0.005027,null,null
2874,0.002292,0.005005,null,null
2875,0.002283,0.004978,null,null
2876,0.002292,0.005014,null,null
2877,0.002288,0.005011,null,null
2878,0.00229,0.005007,null,null
2879,0.002298,0.005001,null,null
2880,0.002301,0.005025,null,null
2881,0.002299,0.005031,null,null
2882,0.002298,0.005005,null,null
2883,0.002304,0.005011,null,null
2884,0.002295,0.005008,null,null
2885,0.002289,0.005005,null,null
2886,0.0023,0.005002,null,null
2887,0.0023,0.004998,null,null
2888,0.002283,0.005037,null,null
2889,0.00229,0.005002,null,null
2890,0.002288,0.005037,null,null
2891,0.002299,0.005031,null,null
2892,0.002298,0.005005,null,null
2893,0.002304,0.005011,null,null
2894,0.002295,0.005008,null,null
2895,0.002289,0.005005,null,null
2896,0.0023,0.005002,null,null
2897,0.0023,0.004998,null,null
2898,0.002283,0.005037,null,null
2899,0.00229,0.005002,null,null
2900,0.002288,0.005037,null,null
2901,0.002298,0.005015,null,null
2902,0.002294,0.005003,null,null
2903,0.002289,0.004999,null,null
2904,0.002288,0.005025,null,null
2905,0.0023,0.005017,null,null
2906,0.002299,0.00503,null,null
2907,0.002286,0.005013,null,null
2908,0.002289,0.005007,null,null
2909,0.002296,0.005012,null,null
2910,0.002299,0.005001,null,null
2911,0.002298,0.005015,null,null
2912,0.002294,0.005003,null,null
2913,0.002289,0.004999,null,null
2914,0.002288,0.005025,null,null
2915,0.0023,0.005017,null,null
2916,0.002299,0.00503,null,null
2917,0.002286,0.005013,null,null
2918,0.002289,0.005007,null,null
2919,0.002296,0.005012,null,null
2920,0.002299,0.005001,null,null
2921,0.002294,0.004998,null,null
2922,0.002289,0.004984,null,null
2923,0.002293,0.00502,null,null
2924,0.002299,0.004997,null,null
2925,0.002294,0.005006,null,null
2926,0.002301,0.005016,null,null
2927,0.002295,0.005025,null,null
2928,0.002298,0.005048,null,null
2929,0.002296,0.005023,null,null
2930,0.002293,0.004997,null,null
2931,0.002294,0.004998,null,null
2932,0.002289,0.004984,null,null
2933,0.002293,0.00502,null,null
2934,0.002299,0.004997,null,null
2935,0.002294,0.005006,null,null
2936,0.002301,0.005016,null,null
2937,0.002295,0.005025,null,null
2938,0.002298,0.005048,null,null
2939,0.002296,0.005023,null,null
2940,0.002293,0.004997,null,null
2941,0.002299,0.004999,null,null
2942,0.002299,0.004996,null,null
2943,0.002291,0.005002,null,null
2944,0.002303,0.004988,null,null
2945,0.002297,0.004996,null,null
2946,0.002292,0.005021,null,null
2947,0.002294,0.005025,null,null
2948,0.002289,0.005028,null,null
2949,0.002299,0.005006,null,null
2950,0.002297,0.004996,null,null
2951,0.002299,0.004999,null,null
2952,0.002299,0.004996,null,null
2953,0.002291,0.005002,null,null
2954,0.002303,0.004988,null,null
2955,0.002297,0.004996,null,null
2956,0.002292,0.005021,null,null
2957,0.002294,0.005025,null,null
2958,0.002289,0.005028,null,null
2959,0.002299,0.005006,null,null
2960,0.002297,0.004996,null,null
2961,0.002296,0.005022,null,null
2962,0.002297,0.005006,null,null
2963,0.0023,0.005,null,null
2964,0.002298,0.005013,null,null
2965,0.0023,0.005038,null,null
2966,0.002297,0.005017,null,null
2967,0.002296,0.005032,null,null
2968,0.002301,0.00501,null,null
2969,0.002303,0.005018,null,null
2970,0.002299,0.00499,null,null
2971,0.002296,0.005022,null,null
2972,0.002297,0.005006,null,null
2973,0.0023,0.005,null,null
2974,0.002298,0.005013,null,null
2975,0.0023,0.005038,null,null
2976,0.002297,0.005017,null,null
2977,0.002296,0.005032,null,null
2978,0.002301,0.00501,null,null
2979,0.002303,0.005018,null,null
2980,0.002299,0.00499,null,null
2981,0.002298,0.005034,null,null
2982,0.002301,0.005022,null,null
2983,0.002292,0.005011,null,null
2984,0.002294,0.005012,null,null
2985,0.002288,0.004994,null,null
2986,0.002296,0.005009,null,null
2987,0.002291,0.005007,null,null
2988,0.002291,0.005008,null,null
2989,0.00229,0.00499,null,null
2990,0.002292,0.005025,null,null
2991,0.002298,0.005034,null,null
2992,0.002301,0.005022,null,null
2993,0.002292,0.005011,null,null
2994,0.002294,0.005012,null,null
2995,0.002288,0.004994,null,null
2996,0.002296,0.005009,null,null
2997,0.002291,0.005007,null,null
2998,0.002291,0.005008,null,null
2999,0.00229,0.00499,null,null
3000,0.002292,0.005025,null,null
3001,0.002293,0.005005,null,null
3002,0.002289,0.005026,null,null
3003,0.002298,0.005026,null,null
3004,0.0023,0.00502,null,null
3005,0.002296,0.005021,null,null
3006,0.002292,0.005019,null,null
3007,0.002293,0.005013,null,null
3008,0.002303,0.005014,null,null
3009,0.002291,0.005005,null,null
3010,0.002301,0.004978,null,null
3011,0.002293,0.005005,null,null
3012,0.002289,0.005026,null,null
3013,0.002298,0.005026,null,null
3014,0.0023,0.00502,null,null
3015,0.002296,0.005021,null,null
3016,0.002292,0.005019,null,null
3017,0.002293,0.005013,null,null
3018,0.002303,0.005014,null,null
3019,0.002291,0.005005,null,null
3020,0.002301,0.004978,null,null
3021,0.002299,0.005027,null,null
3022,0.002295,0.005027,null,null
3023,0.002295,0.005016,null,null
3024,0.002293,0.005049,null,null
3025,0.002304,0.005038,null,null
3026,0.002301,0.004997,null,null
3027,0.002293,0.005022,null,null
3028,0.00229,0.004987,null,null
3029,0.002289,0.005019,null,null
3030,0.002297,0.004999,null,null
3031,0.002299,0.005027,null,null
3032,0.002295,0.005027,null,null
3033,0.002295,0.005016,null,null
3034,0.002293,0.005049,null,null
3035,0.002304,0.005038,null,null
3036,0.002301,0.004997,null,null
3037,0.002293,0.005022,null,null
3038,0.00229,0.004987,null,null
3039,0.002289,0.005019,null,null
3040,0.002297,0.004999,null,null
3041,0.002293,0.005041,null,null
3042,0.002297,0.005005,null,null
3043,0.0023,0.005037,null,null
3044,0.002302,0.005007,null,null
3045,0.002293,0.00501,null,null
3046,0.002294,0.005028,null,null
3047,0.002293,0.005008,null,null
3048,0.002294,0.005003,null,null
3049,0.002294,0.005005,null,null
3050,0.002289,0.00501,null,null
3051,0.002293,0.005041,null,null
3052,0.002297,0.005005,null,null
3053,0.0023,0.005037,null,null
3054,0.002302,0.005007,null,null
3055,0.002293,0.00501,null,null
3056,0.002294,0.005028,null,null
3057,0.002293,0.005008,null,null
3058,0.002294,0.005003,null,null
3059,0.002294,0.005005,null,null
3060,0.002289,0.00501,null,null
3061,0.00229,0.004997,null,null
3062,0.002309,0.005022,null,null
3063,0.002294,0.005006,null,null
3064,0.002308,0.005018,null,null
3065,0.002299,0.005046,null,null
3066,0.002297,0.00502,null,null
3067,0.002295,0.005008,null,null
3068,0.002294,0.005,null,null
3069,0.002297,0.005018,null,null
3070,0.002299,0.005016,null,null
3071,0.00229,0.004997,null,null
3072,0.002309,0.005022,null,null
3073,0.002294,0.005006,null,null
3074,0.002308,0.005018,null,null
3075,0.002299,0.005046,null,null
3076,0.002297,0.00502,null,null
3077,0.002295,0.005008,null,null
3078,0.002294,0.005,null,null
3079,0.002297,0.005018,null,null
3080,0.002299,0.005016,null,null
3081,0.002294,0.005012,null,null
3082,0.002298,0.005008,null,null
3083,0.00229,0.004984,null,null
3084,0.002291,0.004993,null,null
3085,0.002305,0.004997,null,null
3086,0.002315,0.005017,null,null
3087,0.002305,0.005017,null,null
3088,0.002299,0.005003,null,null
3089,0.0023,0.005026,null,null
3090,0.0023,0.00503,null,null
3091,0.002294,0.005012,null,null
3092,0.002298,0.005008,null,null
3093,0.00229,0.004984,null,null
3094,0.002291,0.004993,null,null
3095,0.002305,0.004997,null,null
3096,0.002315,0.005017,null,null
3097,0.002305,0.005017,null,null
3098,0.002299,0.005003,null,null
3099,0.0023,0.005026,null,null
3100,0.0023,0.00503,null,null
3101,0.002293,0.005001,null,null
3102,0.002298,0.004987,null,null
3103,0.002294,0.005006,null,null
3104,0.002311,0.005009,null,null
3105,0.002303,0.005057,null,null
3106,0.002299,0.005016,null,null
3107,0.002296,0.004988,null,null
3108,0.002292,0.005026,null,null
3109,0.002299,0.005024,null,null
3110,0.002297,0.005012,null,null
3111,0.002293,0.005001,null,null
3112,0.002298,0.004987,null,null
3113,0.002294,0.005006,null,null
3114,0.002311,0.005009,null,null
3115,0.002303,0.005057,null,null
3116,0.002299,0.005016,null,null
3117,0.002296,0.004988,null,null
3118,0.002292,0.005026,null,null
3119,0.002299,0.005024,null,null
3120,0.002297,0.005012,null,null
3121,0.002297,0.00502,null,null
3122,0.002289,0.005015,null,null
3123,0.002288,0.005016,null,null
3124,0.00229,0.005008,null,null
3125,0.002294,0.004999,null,null
3126,0.002293,0.005006,null,null
3127,0.002287,0.005013,null,null
3128,0.002292,0.005032,null,null
3129,0.002297,0.005024,null,null
3130,0.0023,0.005019,null,null
3131,0.002297,0.00502,null,null
3132,0.002289,0.005015,null,null
3133,0.002288,0.005016,null,null
3134,0.00229,0.005008,null,null
3135,0.002294,0.004999,null,null
3136,0.002293,0.005006,null,null
3137,0.002287,0.005013,null,null
3138,0.002292,0.005032,null,null
3139,0.002297,0.005024,null,null
3140,0.0023,0.005019,null,null
3141,0.002295,0.005026,null,null
3142,0.002298,0.00505,null,null
3143,0.002289,0.005019,null,null
3144,0.002296,0.005006,null,null
3145,0.002303,0.00504,null,null
3146,0.002304,0.005016,null,null
3147,0.002283,0.005034,null,null
3148,0.002295,0.005022,null,null
3149,0.002294,0.005041,null,null
3150,0.002293,0.005021,null,null
3151,0.002295,0.005026,null,null
3152,0.002298,0.00505,null,null
3153,0.002289,0.005019,null,null
3154,0.002296,0.005006,null,null
3155,0.002303,0.00504,null,null
3156,0.002304,0.005016,null,null
3157,0.002283,0.005034,null,null
3158,0.002295,0.005022,null,null
3159,0.002294,0.005041,null,null
3160,0.002293,0.005021,null,null
3161,0.002291,0.004986,null,null
3162,0.002297,0.005006,null,null
3163,0.002292,0.005004,null,null
3164,0.002294,0.004987,null,null
3165,0.002291,0.004998,null,null
3166,0.002303,0.004998,null,null
3167,0.002292,0.004994,null,null
3168,0.002294,0.005011,null,null
3169,0.002288,0.004995,null,null
3170,0.002283,0.004999,null,null
3171,0.002291,0.004986,null,null
3172,0.002297,0.005006,null,null
3173,0.002292,0.005004,null,null
3174,0.002294,0.004987,null,null
3175,0.002291,0.004998,null,null
3176,0.002303,0.004998,null,null
3177,0.002292,0.004994,null,null
3178,0.002294,0.005011,null,null
3179,0.002288,0.004995,null,null
3180,0.002283,0.004999,null,null
3181,0.002303,0.005017,null,null
3182,0.002311,0.00506,null,null
3183,0.002313,0.005027,null,null
3184,0.002301,0.004996,null,null
3185,0.002297,0.005012,null,null
3186,0.002294,0.005021,null,null
3187,0.002295,0.005009,null,null
3188,0.002293,0.005006,null,null
3189,0.002296,0.005028,null,null
3190,0.0023,0.005022,null,null
3191,0.002303,0.005017,null,null
3192,0.002311,0.00506,null,null
3193,0.002313,0.005027,null,null
3194,0.002301,0.004996,null,null
3195,0.002297,0.005012,null,null
3196,0.002294,0.005021,null,null
3197,0.002295,0.005009,null,null
3198,0.002293,0.005006,null,null
3199,0.002296,0.005028,null,null
3200,0.0023,0.005022,null,null
3201,0.002299,0.00504,null,null
3202,0.0023,0.005018,null,null
3203,0.002288,0.00501,null,null
3204,0.002291,0.005004,null,null
3205,0.00229,0.004989,null,null
3206,0.002296,0.004999,null,null
3207,0.0023,0.005029,null,null
3208,0.002291,0.005005,null,null
3209,0.002299,0.005001,null,null
3210,0.002298,0.005009,null,null
3211,0.002299,0.00504,null,null
3212,0.0023,0.005018,null,null
3213,0.002288,0.00501,null,null
3214,0.002291,0.005004,null,null
3215,0.00229,0.004989,null,null
3216,0.002296,0.004999,null,null
3217,0.0023,0.005029,null,null
3218,0.002291,0.005005,null,null
3219,0.002299,0.005001,null,null
3220,0.002298,0.005009,null,null
3221,0.002299,0.005027,null,null
3222,0.002299,0.005032,null,null
3223,0.002291,0.004995,null,null
3224,0.002291,0.00501,null,null
3225,0.00229,0.005022,null,null
3226,0.002292,0.005013,null,null
3227,0.002295,0.005001,null,null
3228,0.002293,0.005011,null,null
3229,0.002298,0.005011,null,null
3230,0.002292,0.005037,null,null
3231,0.002299,0.005027,null,null
3232,0.002299,0.005032,null,null
3233,0.002291,0.004995,null,null
3234,0.002291,0.00501,null,null
3235,0.00229,0.005022,null,null
3236,0.002292,0.005013,null,null
3237,0.002295,0.005001,null,null
3238,0.002293,0.005011,null,null
3239,0.002298,0.005011,null,null
3240,0.002292,0.005037,null,null
3241,0.002299,0.005006,null,null
3242,0.002295,0.005027,null,null
3243,0.002294,0.005033,null,null
3244,0.002297,0.005034,null,null
3245,0.002288,0.005019,null,null
3246,0.002306,0.004991,null,null
3247,0.002308,0.005027,null,null
3248,0.002296,0.005015,null,null
3249,0.002304,0.005032,null,null
3250,0.002305,0.005016,null,null
3251,0.002299,0.005006,null,null
3252,0.002295,0.005027,null,null
3253,0.002294,0.005033,null,null
3254,0.002297,0.005034,null,null
3255,0.002288,0.005019,null,null
3256,0.002306,0.004991,null,null
3257,0.002308,0.005027,null,null
3258,0.002296,0.005015,null,null
3259,0.002304,0.005032,null,null
3260,0.002305,0.005016,null,null
3261,0.002292,0.005,null,null
3262,0.002297,0.005022,null,null
3263,0.002302,0.005026,null,null
3264,0.002301,0.005028,null,null
3265,0.002294,0.004999,null,null
3266,0.002289,0.004989,null,null
3267,0.002293,0.004986,null,null
3268,0.002308,0.005037,null,null
3269,0.002294,0.005017,null,null
3270,0.002302,0.005003,null,null
3271,0.002292,0.005,null,null
3272,0.002297,0.005022,null,null
3273,0.002302,0.005026,null,null
3274,0.002301,0.005028,null,null
3275,0.002294,0.004999,null,null
3276,0.002289,0.004989,null,null
3277,0.002293,0.004986,null,null
3278,0.002308,0.005037,null,null
3279,0.002294,0.005017,null,null
3280,0.002302,0.005003,null,null
3281,0.002292,0.005003,null,null
3282,0.002307,0.005041,null,null
3283,0.002302,0.005015,null,null
3284,0.002302,0.005013,null,null
3285,0.002296,0.005004,null,null
3286,0.002294,0.00499,null,null
3287,0.002295,0.005003,null,null
3288,0.0023,0.00501,null,null
3289,0.00229,0.005025,null,null
3290,0.002296,0.005014,null,null
3291,0.002292,0.005003,null,null
3292,0.002307,0.005041,null,null
3293,0.002302,0.005015,null,null
3294,0.002302,0.005013,null,null
3295,0.002296,0.005004,null,null
3296,0.002294,0.00499,null,null
3297,0.002295,0.005003,null,null
3298,0.0023,0.00501,null,null
3299,0.00229,0.005025,null,null
3300,0.002296,0.005014,null,null
3301,0.002299,0.005023,null,null
3302,0.002284,0.005025,null,null
3303,0.002284,0.004991,null,null
3304,0.002293,0.004998,null,null
3305,0.002297,0.004999,null,null
3306,0.002291,0.005017,null,null
3307,0.002289,0.005019,null,null
3308,0.0023,0.00502,null,null
3309,0.002285,0.00502,null,null
3310,0.002298,0.005015,null,null
3311,0.002299,0.005023,null,null
3312,0.002284,0.005025,null,null
3313,0.002284,0.004991,null,null
3314,0.002293,0.004998,null,null
3315,0.002297,0.004999,null,null
3316,0.002291,0.005017,null,null
3317,0.002289,0.005019,null,null
3318,0.0023,0.00502,null,null
3319,0.002285,0.00502,null,null
3320,0.002298,0.005015,null,null
3321,0.002296,0.005001,null,null
3322,0.002303,0.005038,null,null
3323,0.002298,0.005021,null,null
3324,0.002299,0.005018,null,null
3325,0.002289,0.005019,null,null
3326,0.002294,0.005025,null,null
3327,0.002304,0.005032,null,null
3328,0.002301,0.005014,null,null
3329,0.002297,0.005034,null,null
3330,0.002296,0.004998,null,null
3331,0.002296,0.005001,null,null
3332,0.002303,0.005038,null,null
3333,0.002298,0.005021,null,null
3334,0.002299,0.005018,null,null
3335,0.002289,0.005019,null,null
3336,0.002294,0.005025,null,null
3337,0.002304,0.005032,null,null
3338,0.002301,0.005014,null,null
3339,0.002297,0.005034,null,null
3340,0.002296,0.004998,null,null
3341,0.002301,0.005002,null,null
3342,0.002292,0.005018,null,null
3343,0.002293,0.004989,null,null
3344,0.0023,0.005023,null,null
3345,0.002294,0.005011,null,null
3346,0.002288,0.00503,null,null
3347,0.002294,0.004988,null,null
3348,0.0023,0.005005,null,null
3349,0.002308,0.005013,null,null
3350,0.002295,0.005013,null,null
3351,0.002301,0.005002,null,null
